"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Mep1b",4.77790177224271e-05,0.230326414716353,0.481,0.388,0.880423959571164
"Cth",5.09878149453662e-05,-0.11690435425586,0.832,0.918,0.939552465998263
"Car4",5.27763532659466e-05,-0.14846610982956,0.802,0.891,0.972509861631598
"Paip2",5.45220165256405e-05,-0.112145721424216,0.689,0.808,1
"Gpd1",5.58675245034729e-05,-0.106693194262624,0.608,0.713,1
"Klf6",5.66552308496444e-05,0.122929581257858,0.429,0.305,1
"Degs2",5.78724801481041e-05,-0.119307456608538,0.874,0.94,1
"Dnajc10",6.3289988090523e-05,0.116208629623544,0.227,0.131,1
"Tsc22d1",6.3299526656044e-05,-0.119812549319761,0.505,0.608,1
"Gm10053",6.40266509096312e-05,0.112786140502994,0.436,0.316,1
"Ces2c",6.43419621713136e-05,-0.132322425150516,0.64,0.735,1
"Rhoc",6.5074699137175e-05,0.134293165076292,0.405,0.294,1
"Tmem37",6.51746690864255e-05,-0.144838826890197,0.662,0.768,1
"X1810022K09Rik",6.91583256088514e-05,0.156760664762543,0.773,0.735,1
"U2surp",6.9905393227524e-05,-0.110035129446281,0.606,0.733,1
"Gar1",7.00311267995142e-05,-0.114754619071905,0.505,0.615,1
