"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Fkbpl",0.0242395142083885,-0.128224292744433,0.069,0.241,1
"St3gal2",0.0242395142083885,-0.14123066429717,0.069,0.241,1
"Calcoco1",0.0245354006404825,-0.147588623024459,0.052,0.207,1
"Eps8l3",0.0246587643360238,0.195338610547645,0.931,0.966,1
"Arl6ip6",0.0246709139724257,0.327423436825665,0.466,0.241,1
"Rpl35a",0.0246718611198202,-0.16898572312987,1,1,1
"Mrpl34",0.0247127279965694,-0.267151534782322,0.759,0.897,1
"Spink4",0.0247323062259983,0.235087744062931,0.69,0.483,1
"Tbck",0.0247767622797725,-0.174094926894721,0.103,0.276,1
"Ppp2r2a",0.0248038275151459,-0.188813019295278,0.293,0.517,1
"Dcun1d5",0.0248705387510523,-0.275717131117337,0.603,0.759,1
"Tuft1",0.0249027469363907,-0.120511716459601,0.034,0.172,1
"Klhl24",0.0249896337591225,-0.132870821652447,0.155,0.379,1
"Ppp1r14b",0.0250156192600149,-0.217256284599094,0.224,0.448,1
"Minpp1",0.0251777952768794,0.2483560166065,0.483,0.241,1
"Klc2",0.025641081927765,-0.113211375677746,0.052,0.207,1
"Dync2li1",0.025641081927765,-0.134868875405299,0.052,0.207,1
"Tbc1d22a",0.025641081927765,-0.169713320185308,0.052,0.207,1
"Kalrn",0.0256949630251001,0.170581968271755,0.224,0.034,1
"Ran",0.0258340563179747,-0.20122654556382,0.914,1,1
"Idh1",0.0258369904038106,0.260753021997348,0.552,0.31,1
"Bnip1",0.0259389962198036,0.251074830686114,0.414,0.172,1
"Dlgap4",0.026010995611744,-0.284047662317819,0.328,0.517,1
"Car4",0.0261605953074841,-0.142379687203426,0.034,0.172,1
"Nipal3",0.0262749394143878,-0.114409768456737,0.069,0.241,1
"X4930427A07Rik",0.0264923944387475,0.167485304859093,0.379,0.138,1
"Marcksl1",0.0267036831383334,-0.287267116529264,0.655,0.862,1
"Chd1l",0.0267896046263138,0.180367051663712,0.155,0,1
"Tbc1d23",0.0267896046263138,0.142527147704301,0.155,0,1
"Nup153",0.0267896046263138,0.139196092695484,0.155,0,1
"Ermp1",0.0267896046263138,0.135393402006479,0.155,0,1
"Prkce",0.0267896046263138,0.114148460561099,0.155,0,1
"Ldah",0.0268677241275983,0.213421811389304,0.621,0.414,1
"Serf1",0.026878428333533,-0.201540940604506,0.414,0.69,1
"Cox7a2",0.0270714443814044,0.206036933262453,1,0.966,1
"Gm3336",0.0273344972206877,0.176547175311125,0.276,0.069,1
"Unk",0.0273469148022333,-0.10998758410339,0.069,0.241,1
"Sox6",0.0273469148022333,-0.193368041772287,0.069,0.241,1
"Smchd1",0.027413549541845,-0.329610351606288,0.328,0.517,1
"Rgp1",0.0274729865943123,-0.115382479163655,0.034,0.172,1
"Nr3c1",0.0274729865943123,-0.124545365176597,0.034,0.172,1
"Eif4g3",0.0275856211348386,-0.187126426887328,0.328,0.552,1
"Lrba",0.0276199618053808,0.153890339353911,0.224,0.034,1
"Capg",0.027699810688957,0.260914089812047,0.5,0.241,1
"Top3b",0.0277585291408018,-0.235153985349637,0.207,0.414,1
"Adss",0.0278499932743893,-0.257454437970636,0.414,0.586,1
"Inafm2",0.0278577944177921,0.211449726977552,0.328,0.103,1
"Ap3d1",0.0279522731960167,-0.237913242830901,0.224,0.414,1
