"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tor3a",2.07828073853531e-05,0.392573745525323,0.414,0.104,0.645368517737371
"Oas1g",2.10016653989232e-05,0.343622821720495,0.284,0.03,0.652164715632762
"Gabarap",2.18509341187868e-05,-0.322784094845006,0.932,0.955,0.678537057190687
"Hprt",2.21465516178512e-05,-0.462186535800003,0.58,0.761,0.687716867389133
"Itm2b",2.22088114605904e-05,0.409898908281466,0.963,0.955,0.689650222285713
"Ddc",2.23727349891022e-05,-0.351382404360528,0.123,0.343,0.694740539616589
"Thbs1",2.24337648602678e-05,0.43236346339023,0.228,0,0.696635700205895
"Tgtp2",2.24337648602678e-05,0.256268637003131,0.228,0,0.696635700205895
"Gnl1",2.24697959589917e-05,0.403708333523667,0.5,0.179,0.697754573914569
"Aldoc",2.35135776285724e-05,-0.459631026426809,0.426,0.642,0.730167126100059
"Rpl23a",2.35477282088636e-05,-0.356629186755246,0.957,0.97,0.731227604069842
"Cnp",2.39753289752689e-05,0.43907489415823,0.63,0.328,0.744505890669024
"Fam162a",2.43987870411096e-05,-0.507533948128002,0.593,0.821,0.757655533987578
"Slc3a2",2.67427189224563e-05,0.49494244605926,0.63,0.313,0.830441650699036
"Higd1a",2.73259252480363e-05,-0.483069395918728,0.802,0.896,0.848551956727271
"Rab3d",2.74480585921164e-05,-0.362697819437485,0.407,0.657,0.852344563460989
"Gm4841",2.82148002047758e-05,0.428127078094395,0.247,0.015,0.876154190758904
"Rps11",2.88803932691001e-05,-0.382113765271374,0.988,1,0.896822852185365
"Slc35b1",2.93698243088943e-05,0.385468386595518,0.568,0.269,0.912021154264095
"Atf3",2.99217640750221e-05,0.346893420322507,0.296,0.045,0.92916053982166
"Igsf5",3.0408475212048e-05,0.323609506994523,0.377,0.104,0.944274380759726
"Casp6",3.16429860483074e-05,-0.406344005100584,0.66,0.806,0.98260964575809
"Fryl",3.19421195624094e-05,-0.34376044467661,0.531,0.761,0.991898638771499
"Ubc",3.2568155684471e-05,0.334468394628526,0.981,0.985,1
"Rps7",3.36467375079481e-05,-0.356845182011451,0.932,1,1
"Cd164",3.43464256815776e-05,0.411467134317776,0.593,0.313,1
"Spint1",3.47595075889372e-05,0.493980133821638,0.698,0.388,1
"Parp10",3.49903784773663e-05,0.38796640339187,0.278,0.03,1
"Ift22",3.55648477962345e-05,0.435679745760968,0.574,0.254,1
"Tmem205",3.65005542303988e-05,0.40308613672566,0.759,0.537,1
