"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Lap3",3.02627859013249e-53,0.911159640441344,0.915,0.514,9.39750290593842e-49
"Xaf1",5.38511980616672e-53,0.763656997185602,0.692,0.023,1.67224125340895e-48
"Rps5",8.02413258954953e-53,-0.379268357897456,0.998,1,2.49173389303282e-48
"Lgals3bp",7.59921158795714e-52,0.825763831202581,0.864,0.306,2.35978317440833e-47
"Zbp1",3.80692969908146e-50,0.85126576412651,0.663,0.023,1.18216587945577e-45
"Batf2",7.56470960462679e-49,0.840787156995637,0.645,0.018,2.34906927352476e-44
"Rpl18a",1.01120279748986e-48,-0.354048657775395,1,1,3.14008804704527e-44
"Ifi44",1.63326373221169e-48,0.658847458591577,0.638,0.014,5.07177386763696e-44
"Il18bp",1.96091415954352e-48,0.730975700700859,0.638,0.014,6.08922673963048e-44
"Gpx2",2.19998427395413e-48,0.907487246481835,0.982,0.95,6.83161116590977e-44
"Slfn2",4.29218404348602e-48,0.974787195227822,0.692,0.072,1.33285191102371e-43
"Eef1b2",4.82118360416234e-47,-0.52421886051982,0.984,0.995,1.49712214460053e-42
"Rnf213",3.01262181770736e-46,0.710121203890071,0.67,0.059,9.35509453052667e-42
"Rac1",6.20219458671981e-46,0.710618470085917,0.953,0.712,1.9259674850141e-41
"Socs1",7.20456051015378e-46,0.777821421977007,0.616,0.014,2.23723217521805e-41
"Gbp3",1.35660693823991e-44,0.639067383985582,0.589,0.005,4.21267152531639e-40
"Usp18",1.39292636510818e-44,0.852599252871211,0.636,0.041,4.32545424157045e-40
"Ppa1",1.60396215886266e-44,0.762635774973915,0.924,0.676,4.98078369191623e-40
"Txn1",3.52859707036057e-44,0.479767502718602,0.998,0.995,1.09573524825907e-39
"Ifi27l2a",4.72375061520326e-44,1.41080836452066,0.616,0.032,1.46686627853907e-39
"Parp14",8.56734457218483e-44,0.681550483595528,0.636,0.045,2.66041751000056e-39
"Psma5",8.64558655895317e-44,0.686242297981244,0.942,0.725,2.68471399415173e-39
"Gbp4",9.28444476550579e-44,0.749458715284557,0.583,0.005,2.88309863303251e-39
"Gm4951",9.50775851938367e-44,0.675230658201202,0.592,0.009,2.95244425302421e-39
"Cldn7",9.75262398293161e-44,0.585370295907472,0.991,0.883,3.02848232541975e-39
"Cd24a",1.00867872995559e-43,-0.698762029810875,0.964,0.995,3.1322500601311e-39
"Nmi",1.2662263677225e-43,0.72014705097566,0.703,0.131,3.93201273968866e-39
"Eif6",1.77538259506921e-43,0.689907961811494,0.969,0.73,5.51309557246843e-39
"Ifi35",1.7861549124451e-43,0.673387855963729,0.734,0.153,5.54654684961577e-39
